logpressurec2,pressurec2,energy_densityc2,baryon_density 
-9.87926604432,5.12258615871e-05,280.000087678,280.0 
-9.78020700881,5.65600863993e-05,298.066712606,298.066615798 
-9.68114797329,6.24497719391e-05,317.29906208,317.298955191 
-9.58208893778,6.89527591545e-05,337.772352913,337.772234894 
-9.48302990227,7.61329120569e-05,359.566655185,359.566524877 
-9.38397086676,8.40607449119e-05,382.767205394,382.767061516 
-9.28491183124,9.28141147402e-05,407.464739807,407.464580947 
-9.18585279573,0.000102478985929,433.755849333,433.75567393 
-9.08679376022,0.000113150274464,461.743357281,461.743163613 
-8.98773472471,0.000124932780075,491.5367215,491.536507665 
-8.88867568919,0.00013794221544,523.252462463,523.252226362 
-8.78961665368,0.000152306342571,557.014618975,557.014358288 
-8.69055761817,0.000168166227529,592.955233283,592.95494545 
-8.59149858266,0.000185677625788,631.214867488,631.214549683 
-8.49243954714,0.000205012511877,671.94315328,671.942802381 
-8.39338051163,0.00022636076828,715.299377138,715.2989897 
-8.29432147612,0.000249932050232,761.453103296,761.452675514 
-8.19526244061,0.000275957844673,810.584836903,810.584364575 
-8.09620340509,0.000304693743622,862.88672997,862.886208457 
-7.99714436958,0.000336421954276,918.563332868,918.56275705 
-7.89808533407,0.000371454070482,977.832394323,977.831758544 
-7.79902629856,0.000410134132817,1040.92571302,1040.92501103 
-7.69996726304,0.000452842007314,1108.09004415,1108.08926907 
-7.60090822753,0.000499997116014,1179.58806448,1179.58720869 
-7.50184919202,0.000552062556002,1255.69939967,1255.69845476 
-7.40279015651,0.000609549647344,1336.72171785,1336.72067455 
-7.30373112099,0.000673022954623,1422.97189384,1422.9707419 
-7.20467208548,0.000743105831367,1514.78724839,1514.78597649 
-7.10561304997,0.000820486541832,1612.52686746,1612.52546311 
-7.00655401445,0.000905925020248,1716.57300657,1716.571456 
-6.90749497894,0.00100026033392,1827.33258585,1827.3308738 
-6.80843594343,0.00110441892348,1945.23878139,1945.23689107 
-6.70937690792,0.00121942370119,2070.75271947,2070.75063231 
-6.6103178724,0.00134640409668,2204.36527998,2204.36297548 
-6.51125883689,0.00148660714875,2346.59901623,2346.59647176 
-6.41219980138,0.00164140975223,2498.01019865,2498.00738922 
-6.31314076587,0.00181233218,2659.19099036,2659.18788838 
-6.21408173035,0.00200105301325,2830.77176307,2830.76833807 
-6.11502269484,0.00220942562628,3013.4235625,3013.41978085 
-6.01596365933,0.00243949638803,3207.86073279,3207.85655735 
-5.91690462382,0.00269352475884,3414.84371029,3414.83910006 
-5.8178455883,0.00297400548002,3635.18199762,3635.17690733 
-5.71878655279,0.00328369307397,3869.73732963,3869.73170927 
-5.61972751728,0.00362562889561,4119.42704358,4119.42083796 
-5.52066848177,0.00400317100063,4385.22766689,4385.22081508 
-5.42160944625,0.00442002712403,4668.1787363,4668.171171 
-5.32255041074,0.00488029109276,4969.38686347,4969.37851038 
-5.22349137523,0.00538848303002,5290.03006295,5290.02084004 
-5.12443233972,0.00594959374614,5631.36235935,5631.35217605 
-5.0253733042,0.00656913375191,5994.71869186,5994.70744816 
-4.92631426869,0.00725318737578,6381.52013515,6381.50772062 
-4.82725523318,0.0080084725163,6793.27945719,6793.26574992 
-4.72819619766,0.00884240661679,7231.60703569,7231.59190106 
-4.62913716215,0.00976317950989,7698.21715628,7698.20044566 
-4.53007812664,0.0107798338476,8194.93471707,8194.91626634 
-4.43101909113,0.0119023539069,8723.70236581,8723.68199379 
-4.33196005561,0.0131417636418,9286.58809764,9286.56560425 
-4.2329010201,0.0145102349476,9885.79334298,9885.76850732 
-4.13384198459,0.0160212071966,10523.6615773,10523.6341555 
-4.03478294908,0.017689519223,11202.6874867,11202.6572094 
-3.93572391356,0.0195315550508,11925.5267243,11925.4932941 
-3.83666487805,0.0215654047968,12695.0062967,12694.9693854 
-3.73760584254,0.0238110423281,13514.1356205,13514.0948656 
-3.63854680703,0.0262905214204,14386.1182922,14386.0732935 
-3.53948777151,0.0290281923417,15314.3646174,15314.3149329 
-3.440428736,0.0320509409895,16302.5049487,16302.4500904 
-3.34136970049,0.0353884529294,17354.4038839,17354.3433131 
-3.24231066498,0.0390735049292,18474.1753807,18474.1085027 
-3.14325162946,0.0431422868498,19666.1988468,19666.1250046 
-3.04419259395,0.0476347570561,20935.1362671,20935.0547357 
-2.94513355844,0.0525950348365,22285.9504379,22285.8604165 
-2.84607452293,0.0580718336863,23723.9243759,23723.8249804 
-2.74701548741,0.0641189397094,25254.6819803,25254.5722346 
-2.6479564519,0.070795739836,26884.2100287,26884.088855 
-2.54889741639,0.0781678050455,28618.8815911,28618.7477994 
-2.44983838087,0.0863075343204,30465.4809557,30465.333232 
-2.35077934536,0.0952948656564,32431.2301622,32431.0670559 
-2.25172030985,0.105218061111,34523.8172482,34523.6371574 
-2.15266127434,0.116174573601,36751.4263174,36751.2274734 
-2.05360223882,0.128272003958,39122.7695479,39122.549998 
-1.95454320331,0.14162915765,41647.1212666,41646.8788547 
-1.8554841678,0.156377211533,44334.3542217,44334.0865671 
-1.75642513229,0.172661002102,47194.9781958,47194.6826699 
-1.65736609677,0.190640447893,50240.1811105,50239.854811 
-1.55830706126,0.210492119995,53481.8727837,53481.5125062 
-1.45924802575,0.232410976106,56932.7315098,56932.3337161 
-1.36018899024,0.256612275156,60606.2536461,60605.8144295 
-1.26112995472,0.283333691309,64516.8063982,64516.3214454 
-1.16207091921,0.312837648089,68679.6840124,68679.1485607 
-1.0630118837,0.345413895573,73111.1675926,73110.5763836 
-0.963952848186,0.38138235594,77828.5887787,77827.9360062 
-0.864893812673,0.42109626534,82850.3975322,82849.6767855 
-0.765834777161,0.464945642926,88196.2342971,88195.438498 
-0.666775741648,0.513361121124,93887.0068167,93886.1281499 
-0.567716706136,0.56681817475,99944.9719068,99944.001743 
-0.468657670623,0.62584179052,106393.822506,106392.751317 
-0.36959863511,0.69101162279,113258.780342,113257.59761 
-0.270539599598,0.762967686185,120566.694582,120565.388689 
-0.171480564085,0.842416640999,128346.146838,128344.704961 
-0.0724215285726,0.930138733111,136627.562962,136625.97094 
0.02663750694,1.02699545656,145443.332045,145441.574244 
0.125696542453,1.13393801402,154827.933099,154825.992255 
0.224755577965,1.25201665833,164818.069908,164815.926961 
0.323814613478,1.3823910067,175452.814591,175450.448496 
0.42287364899,1.526341429,186773.760421,186771.147941 
0.521932684503,1.68528162191,198825.184506,198822.299984 
0.620991720016,1.86077249243,211654.220968,211651.036077 
0.720050755528,2.05453748713,225311.045302,225307.528763 
0.819109791041,2.26847951762,239849.070622,239845.187901 
0.918168826553,2.50469964851,255325.156582,255320.869548 
1.01722786207,2.76551773137,271799.831766,271795.098317 
1.11628689758,3.05349518738,289337.530443,289332.304093 
1.21534593309,3.37146016225,308006.844585,308001.074007 
1.3144049686,3.72253530074,327880.792161,327874.420685 
1.41346400412,4.1101684132,349037.102735,349030.067787 
1.51252303963,4.53816633559,371558.521497,371550.75399 
1.61158207514,5.01073231534,395533.132918,395524.556568 
1.71064111065,5.53250729024,421054.70528,421045.235862 
1.80970014617,6.10861546582,448223.057452,448212.60197 
1.90875918168,6.74471463871,477144.449325,477132.905098 
2.00781821719,7.44705176028,507931.997446,507919.251102 
2.1068772527,8.22252428621,540706.117479,540692.043839 
2.20593628822,9.07874791442,575594.995207,575579.456058 
2.30499532373,10.0241313768,612735.087943,612717.930679 
